,time,rank,artist,song,sales
381,02/15/2017 11:18,80,Beyoncé,All Night,1565
382,02/15/2017 11:18,90,Dustin Lynch,Seein' Red,1349
383,02/15/2017 11:18,100,Tim McGraw,Humble and Kind,1205
384,02/15/2017 11:49,1,Ed Sheeran,Shape of You,30275
385,02/15/2017 11:49,2,ZAYN & Taylor Swift,I Don’t Wanna Live Forever (Fifty Shades Darker),20818
386,02/15/2017 11:49,3,Katy Perry,Chained to the Rhythm (feat. Skip Marley),14476
387,02/15/2017 11:49,4,Bruno Mars,That’s What I Like,14376
388,02/15/2017 11:49,5,Lady Gaga,Million Reasons,10562
389,02/15/2017 11:49,10,Bruno Mars,24K Magic,6697
390,02/15/2017 11:49,15,Nick Jonas & Nicki Minaj,Bom Bidi Bom,5532
391,02/15/2017 11:49,20,Machine Gun Kelly & Camila Cabello,Bad Things,4723
392,02/15/2017 11:49,30,Little Big Town,Better Man,3566
393,02/15/2017 11:49,40,Hey Violet,Guys My Age,2971
394,02/15/2017 11:49,50,Adele,Water Under the Bridge,2509
395,02/15/2017 11:49,60,DJ Snake,Let Me Love You (feat. Justin Bieber),2140
396,02/15/2017 11:49,70,BTS,봄날 Spring Day,1645
397,02/15/2017 11:49,80,Beyoncé,All Night,1523
398,02/15/2017 11:49,90,Luke Combs,Hurricane,1334
399,02/15/2017 11:49,100,The Chainsmokers,Don't Let Me Down (feat. Daya),1205
400,02/15/2017 13:04,1,Ed Sheeran,Shape of You,30282
401,02/15/2017 13:04,2,ZAYN & Taylor Swift,I Don’t Wanna Live Forever (Fifty Shades Darker),20823
402,02/15/2017 13:04,3,Katy Perry,Chained to the Rhythm (feat. Skip Marley),14479
403,02/15/2017 13:04,4,Bruno Mars,That’s What I Like,14380
404,02/15/2017 13:04,5,Lady Gaga,Million Reasons,10565
405,02/15/2017 13:04,10,Bruno Mars,24K Magic,6698
406,02/15/2017 13:04,15,Nick Jonas & Nicki Minaj,Bom Bidi Bom,5534
407,02/15/2017 13:04,20,Machine Gun Kelly & Camila Cabello,Bad Things,4724
408,02/15/2017 13:04,30,Little Big Town,Better Man,3567
409,02/15/2017 13:04,40,Hey Violet,Guys My Age,2972
410,02/15/2017 13:04,50,Adele,Water Under the Bridge,2510
411,02/15/2017 13:04,60,DJ Snake,Let Me Love You (feat. Justin Bieber),2140
412,02/15/2017 13:04,70,BTS,봄날 Spring Day,1645
413,02/15/2017 13:04,80,Beyoncé,All Night,1523
414,02/15/2017 13:04,90,Luke Combs,Hurricane,1334
415,02/15/2017 13:04,100,The Chainsmokers,Don't Let Me Down (feat. Daya),1205
416,02/15/2017 13:11,1,Ed Sheeran,Shape of You,30283
417,02/15/2017 13:11,2,ZAYN & Taylor Swift,I Don’t Wanna Live Forever (Fifty Shades Darker),20823
418,02/15/2017 13:11,3,Katy Perry,Chained to the Rhythm (feat. Skip Marley),14480
419,02/15/2017 13:11,4,Bruno Mars,That’s What I Like,14380
420,02/15/2017 13:11,5,Lady Gaga,Million Reasons,10565
421,02/15/2017 13:11,10,Bruno Mars,24K Magic,6698
422,02/15/2017 13:11,15,Nick Jonas & Nicki Minaj,Bom Bidi Bom,5534
423,02/15/2017 13:11,20,Machine Gun Kelly & Camila Cabello,Bad Things,4724
424,02/15/2017 13:11,30,Little Big Town,Better Man,3567
425,02/15/2017 13:11,40,Hey Violet,Guys My Age,2972
426,02/15/2017 13:11,50,Adele,Water Under the Bridge,2510
427,02/15/2017 13:11,60,DJ Snake,Let Me Love You (feat. Justin Bieber),2140
428,02/15/2017 13:11,70,BTS,봄날 Spring Day,1645
429,02/15/2017 13:11,80,Beyoncé,All Night,1523
430,02/15/2017 13:11,90,Luke Combs,Hurricane,1334
431,02/15/2017 13:11,100,The Chainsmokers,Don't Let Me Down (feat. Daya),1205
432,02/15/2017 13:12,1,Ed Sheeran,Shape of You,30283
433,02/15/2017 13:12,2,ZAYN & Taylor Swift,I Don’t Wanna Live Forever (Fifty Shades Darker),20823
434,02/15/2017 13:12,3,Katy Perry,Chained to the Rhythm (feat. Skip Marley),14480
435,02/15/2017 13:12,4,Bruno Mars,That’s What I Like,14380
436,02/15/2017 13:12,5,Lady Gaga,Million Reasons,10565
437,02/15/2017 13:12,10,Bruno Mars,24K Magic,6698
438,02/15/2017 13:12,15,Nick Jonas & Nicki Minaj,Bom Bidi Bom,5534
439,02/15/2017 13:12,20,Machine Gun Kelly & Camila Cabello,Bad Things,4724
440,02/15/2017 13:12,30,Little Big Town,Better Man,3567
441,02/15/2017 13:12,40,Hey Violet,Guys My Age,2972
442,02/15/2017 13:12,50,Adele,Water Under the Bridge,2510
443,02/15/2017 13:12,60,DJ Snake,Let Me Love You (feat. Justin Bieber),2140
444,02/15/2017 13:12,70,BTS,봄날 Spring Day,1645
445,02/15/2017 13:12,80,Beyoncé,All Night,1523
446,02/15/2017 13:12,90,Luke Combs,Hurricane,1334
447,02/15/2017 13:12,100,The Chainsmokers,Don't Let Me Down (feat. Daya),1205
448,02/15/2017 13:13,1,Ed Sheeran,Shape of You,30283
449,02/15/2017 13:13,2,ZAYN & Taylor Swift,I Don’t Wanna Live Forever (Fifty Shades Darker),20823
450,02/15/2017 13:13,3,Katy Perry,Chained to the Rhythm (feat. Skip Marley),14480
451,02/15/2017 13:13,4,Bruno Mars,That’s What I Like,14380
452,02/15/2017 13:13,5,Lady Gaga,Million Reasons,10565
453,02/15/2017 13:13,10,Bruno Mars,24K Magic,6698
454,02/15/2017 13:13,15,Nick Jonas & Nicki Minaj,Bom Bidi Bom,5534
455,02/15/2017 13:13,20,Machine Gun Kelly & Camila Cabello,Bad Things,4724
456,02/15/2017 13:13,30,Little Big Town,Better Man,3567
457,02/15/2017 13:13,40,Hey Violet,Guys My Age,2972
458,02/15/2017 13:13,50,Adele,Water Under the Bridge,2510
459,02/15/2017 13:13,60,DJ Snake,Let Me Love You (feat. Justin Bieber),2140
460,02/15/2017 13:13,70,BTS,봄날 Spring Day,1645
461,02/15/2017 13:13,80,Beyoncé,All Night,1523
462,02/15/2017 13:13,90,Luke Combs,Hurricane,1335
463,02/15/2017 13:13,100,The Chainsmokers,Don't Let Me Down (feat. Daya),1205
464,02/15/2017 13:44,1,Ed Sheeran,Shape of You,30287
465,02/15/2017 13:44,2,ZAYN & Taylor Swift,I Don’t Wanna Live Forever (Fifty Shades Darker),20826
466,02/15/2017 13:44,3,Katy Perry,Chained to the Rhythm (feat. Skip Marley),14482
467,02/15/2017 13:44,4,Bruno Mars,That’s What I Like,14382
468,02/15/2017 13:44,5,Lady Gaga,Million Reasons,10566
469,02/15/2017 13:44,10,Bruno Mars,24K Magic,6699
470,02/15/2017 13:44,15,Nick Jonas & Nicki Minaj,Bom Bidi Bom,5535
471,02/15/2017 13:44,20,Machine Gun Kelly & Camila Cabello,Bad Things,4725
472,02/15/2017 13:44,30,Little Big Town,Better Man,3568
473,02/15/2017 13:44,40,Hey Violet,Guys My Age,2972
474,02/15/2017 13:44,50,Adele,Water Under the Bridge,2510
475,02/15/2017 13:44,60,DJ Snake,Let Me Love You (feat. Justin Bieber),2141
476,02/15/2017 13:44,70,BTS,봄날 Spring Day,1645
477,02/15/2017 13:44,80,Beyoncé,All Night,1523
478,02/15/2017 13:44,90,Luke Combs,Hurricane,1335
479,02/15/2017 13:44,100,The Chainsmokers,Don't Let Me Down (feat. Daya),1205
480,02/15/2017 14:14,1,Ed Sheeran,Shape of You,30477
481,02/15/2017 14:14,2,ZAYN & Taylor Swift,I Don’t Wanna Live Forever (Fifty Shades Darker),21005
482,02/15/2017 14:14,3,Katy Perry,Chained to the Rhythm (feat. Skip Marley),14454
483,02/15/2017 14:14,4,Bruno Mars,That’s What I Like,14360
484,02/15/2017 14:14,5,Lady Gaga,Million Reasons,10625
485,02/15/2017 14:14,10,Bruno Mars,24K Magic,6693
486,02/15/2017 14:14,15,Nick Jonas & Nicki Minaj,Bom Bidi Bom,5536
487,02/15/2017 14:14,20,Machine Gun Kelly & Camila Cabello,Bad Things,4877
488,02/15/2017 14:14,30,Adele,Hello,3598
489,02/15/2017 14:14,40,Hey Violet,Guys My Age,3028
490,02/15/2017 14:14,50,Adele,Water Under the Bridge,2548
491,02/15/2017 14:14,60,DJ Snake,Let Me Love You (feat. Justin Bieber),2143
492,02/15/2017 14:14,70,Juicy J,Ain't Nothing (feat. Wiz Khalifa & Ty Dolla $ign),1656
493,02/15/2017 14:14,80,Beyoncé,All Night,1522
494,02/15/2017 14:14,90,Andy Grammer,Fresh Eyes,1350
495,02/15/2017 14:14,100,Travis Scott,goosebumps,1205
496,02/15/2017 14:44,1,Ed Sheeran,Shape of You,30480
497,02/15/2017 14:44,2,ZAYN & Taylor Swift,I Don’t Wanna Live Forever (Fifty Shades Darker),21007
498,02/15/2017 14:44,3,Katy Perry,Chained to the Rhythm (feat. Skip Marley),14455
499,02/15/2017 14:44,4,Bruno Mars,That’s What I Like,14362
500,02/15/2017 14:44,5,Lady Gaga,Million Reasons,10626
501,02/15/2017 14:44,10,Bruno Mars,24K Magic,6694
502,02/15/2017 14:44,15,Nick Jonas & Nicki Minaj,Bom Bidi Bom,5536
503,02/15/2017 14:44,20,Machine Gun Kelly & Camila Cabello,Bad Things,4878
504,02/15/2017 14:44,30,Adele,Hello,3598
505,02/15/2017 14:44,40,Hey Violet,Guys My Age,3029
506,02/15/2017 14:44,50,Adele,Water Under the Bridge,2549
507,02/15/2017 14:44,60,DJ Snake,Let Me Love You (feat. Justin Bieber),2143
508,02/15/2017 14:44,70,Ariana Grande,Side To Side (feat. Nicki Minaj),1656
509,02/15/2017 14:44,80,Beyoncé,All Night,1522
510,02/15/2017 14:44,90,Andy Grammer,Fresh Eyes,1351
511,02/15/2017 14:44,100,Travis Scott,goosebumps,1206
512,02/15/2017 15:14,1,Ed Sheeran,Shape of You,30484
513,02/15/2017 15:14,2,ZAYN & Taylor Swift,I Don’t Wanna Live Forever (Fifty Shades Darker),21010
514,02/15/2017 15:14,3,Katy Perry,Chained to the Rhythm (feat. Skip Marley),14457
515,02/15/2017 15:14,4,Bruno Mars,That’s What I Like,14364
516,02/15/2017 15:14,5,Lady Gaga,Million Reasons,10628
517,02/15/2017 15:14,10,Bruno Mars,24K Magic,6694
518,02/15/2017 15:14,15,Nick Jonas & Nicki Minaj,Bom Bidi Bom,5537
519,02/15/2017 15:14,20,Machine Gun Kelly & Camila Cabello,Bad Things,4878
520,02/15/2017 15:14,30,Adele,Hello,3598
521,02/15/2017 15:14,40,Hey Violet,Guys My Age,3029
522,02/15/2017 15:14,50,Adele,Water Under the Bridge,2549
523,02/15/2017 15:14,60,DJ Snake,Let Me Love You (feat. Justin Bieber),2143
524,02/15/2017 15:14,70,Ariana Grande,Side To Side (feat. Nicki Minaj),1656
525,02/15/2017 15:14,80,Beyoncé,All Night,1522
526,02/15/2017 15:14,90,Andy Grammer,Fresh Eyes,1351
527,02/15/2017 15:14,100,Travis Scott,goosebumps,1206
528,02/15/2017 15:44,1,Ed Sheeran,Shape of You,30488
529,02/15/2017 15:44,2,ZAYN & Taylor Swift,I Don’t Wanna Live Forever (Fifty Shades Darker),21012
530,02/15/2017 15:44,3,Katy Perry,Chained to the Rhythm (feat. Skip Marley),14459
531,02/15/2017 15:44,4,Bruno Mars,That’s What I Like,14366
532,02/15/2017 15:44,5,Lady Gaga,Million Reasons,10629
533,02/15/2017 15:44,10,Bruno Mars,24K Magic,6695
534,02/15/2017 15:44,15,Nick Jonas & Nicki Minaj,Bom Bidi Bom,5538
535,02/15/2017 15:44,20,Machine Gun Kelly & Camila Cabello,Bad Things,4879
536,02/15/2017 15:44,30,Adele,Hello,3599
537,02/15/2017 15:44,40,Hey Violet,Guys My Age,3029
538,02/15/2017 15:44,50,Adele,Water Under the Bridge,2549
539,02/15/2017 15:44,60,DJ Snake,Let Me Love You (feat. Justin Bieber),2144
540,02/15/2017 15:44,70,Ariana Grande,Side To Side (feat. Nicki Minaj),1656
541,02/15/2017 15:44,80,Beyoncé,All Night,1522
542,02/15/2017 15:44,90,Andy Grammer,Fresh Eyes,1351
543,02/15/2017 15:44,100,Travis Scott,goosebumps,1206
544,02/15/2017 16:14,1,Ed Sheeran,Shape of You,30028
545,02/15/2017 16:14,2,ZAYN & Taylor Swift,I Don’t Wanna Live Forever (Fifty Shades Darker),20776
546,02/15/2017 16:14,3,Bruno Mars,That’s What I Like,13980
547,02/15/2017 16:14,4,Katy Perry,Chained to the Rhythm (feat. Skip Marley),13933
548,02/15/2017 16:14,5,Lady Gaga,Million Reasons,10440
549,02/15/2017 16:14,10,Bruno Mars,24K Magic,6514
550,02/15/2017 16:14,15,Nick Jonas & Nicki Minaj,Bom Bidi Bom,5341
551,02/15/2017 16:14,20,Machine Gun Kelly & Camila Cabello,Bad Things,4956
552,02/15/2017 16:14,30,Lukas Graham,7 Years,3460
553,02/15/2017 16:14,40,Hey Violet,Guys My Age,3002
554,02/15/2017 16:14,50,Keith Urban,Blue Ain't Your Color,2511
555,02/15/2017 16:14,60,Alessia Cara,Scars to Your Beautiful,2115
556,02/15/2017 16:14,70,Zac Brown Band,My Old Man,1609
557,02/15/2017 16:14,80,Beyoncé,Sorry,1477
558,02/15/2017 16:14,90,Calum Scott,Dancing on My Own,1316
559,02/15/2017 16:14,100,Lukas Graham,You're Not There,1206
560,02/15/2017 16:44,1,Ed Sheeran,Shape of You,30032
561,02/15/2017 16:44,2,ZAYN & Taylor Swift,I Don’t Wanna Live Forever (Fifty Shades Darker),20779
562,02/15/2017 16:44,3,Bruno Mars,That’s What I Like,13982
563,02/15/2017 16:44,4,Katy Perry,Chained to the Rhythm (feat. Skip Marley),13935
564,02/15/2017 16:44,5,Lady Gaga,Million Reasons,10441
565,02/15/2017 16:44,10,Bruno Mars,24K Magic,6515
566,02/15/2017 16:44,15,Nick Jonas & Nicki Minaj,Bom Bidi Bom,5341
567,02/15/2017 16:44,20,Machine Gun Kelly & Camila Cabello,Bad Things,4956
568,02/15/2017 16:44,30,Lukas Graham,7 Years,3461
569,02/15/2017 16:44,40,Hey Violet,Guys My Age,3002
570,02/15/2017 16:44,50,Keith Urban,Blue Ain't Your Color,2511
571,02/15/2017 16:44,60,Alessia Cara,Scars to Your Beautiful,2115
572,02/15/2017 16:44,70,Zac Brown Band,My Old Man,1609
573,02/15/2017 16:44,80,Beyoncé,Sorry,1477
574,02/15/2017 16:44,90,Calum Scott,Dancing on My Own,1316
575,02/15/2017 16:44,100,Lukas Graham,You're Not There,1206
576,02/15/2017 17:14,1,Ed Sheeran,Shape of You,30036
577,02/15/2017 17:14,2,ZAYN & Taylor Swift,I Don’t Wanna Live Forever (Fifty Shades Darker),20782
578,02/15/2017 17:14,3,Bruno Mars,That’s What I Like,13984
579,02/15/2017 17:14,4,Katy Perry,Chained to the Rhythm (feat. Skip Marley),13936
580,02/15/2017 17:14,5,Lady Gaga,Million Reasons,10442
581,02/15/2017 17:14,10,Bruno Mars,24K Magic,6515
582,02/15/2017 17:14,15,Nick Jonas & Nicki Minaj,Bom Bidi Bom,5342
583,02/15/2017 17:14,20,Machine Gun Kelly & Camila Cabello,Bad Things,4957
584,02/15/2017 17:14,30,Lukas Graham,7 Years,3461
585,02/15/2017 17:14,40,Hey Violet,Guys My Age,3003
586,02/15/2017 17:14,50,Keith Urban,Blue Ain't Your Color,2512
587,02/15/2017 17:14,60,Alessia Cara,Scars to Your Beautiful,2116
588,02/15/2017 17:14,70,Zac Brown Band,My Old Man,1610
589,02/15/2017 17:14,80,Beyoncé,Sorry,1478
590,02/15/2017 17:14,90,Calum Scott,Dancing on My Own,1316
591,02/15/2017 17:14,100,Lukas Graham,You're Not There,1206
592,02/15/2017 17:44,1,Ed Sheeran,Shape of You,30040
593,02/15/2017 17:44,2,ZAYN & Taylor Swift,I Don’t Wanna Live Forever (Fifty Shades Darker),20785
594,02/15/2017 17:44,3,Bruno Mars,That’s What I Like,13986
595,02/15/2017 17:44,4,Katy Perry,Chained to the Rhythm (feat. Skip Marley),13938
596,02/15/2017 17:44,5,Lady Gaga,Million Reasons,10444
597,02/15/2017 17:44,10,Bruno Mars,24K Magic,6516
598,02/15/2017 17:44,15,Nick Jonas & Nicki Minaj,Bom Bidi Bom,5343
599,02/15/2017 17:44,20,Machine Gun Kelly & Camila Cabello,Bad Things,4958
600,02/15/2017 17:44,30,Lukas Graham,7 Years,3462
601,02/15/2017 17:44,40,Hey Violet,Guys My Age,3003
602,02/15/2017 17:44,50,Keith Urban,Blue Ain't Your Color,2512
603,02/15/2017 17:44,60,Alessia Cara,Scars to Your Beautiful,2116
604,02/15/2017 17:44,70,Zac Brown Band,My Old Man,1610
605,02/15/2017 17:44,80,Beyoncé,Sorry,1478
606,02/15/2017 17:44,90,Calum Scott,Dancing on My Own,1316
607,02/15/2017 17:44,100,Lukas Graham,You're Not There,1206
608,02/15/2017 18:14,1,Ed Sheeran,Shape of You,31182
609,02/15/2017 18:14,2,ZAYN & Taylor Swift,I Don’t Wanna Live Forever (Fifty Shades Darker),21575
610,02/15/2017 18:14,3,Bruno Mars,That’s What I Like,14518
611,02/15/2017 18:14,4,Katy Perry,Chained to the Rhythm (feat. Skip Marley),14468
612,02/15/2017 18:14,5,Lady Gaga,Million Reasons,10841
613,02/15/2017 18:14,10,Bruno Mars,24K Magic,6764
614,02/15/2017 18:14,15,Nick Jonas & Nicki Minaj,Bom Bidi Bom,5546
615,02/15/2017 18:14,20,Machine Gun Kelly & Camila Cabello,Bad Things,5146
616,02/15/2017 18:14,30,Lukas Graham,7 Years,3593
617,02/15/2017 18:14,40,Hey Violet,Guys My Age,3117
618,02/15/2017 18:14,50,Keith Urban,Blue Ain't Your Color,2607
619,02/15/2017 18:14,60,Alessia Cara,Scars to Your Beautiful,2196
620,02/15/2017 18:14,70,Zac Brown Band,My Old Man,1671
621,02/15/2017 18:14,80,Beyoncé,Sorry,1534
622,02/15/2017 18:14,90,Calum Scott,Dancing on My Own,1366
623,02/15/2017 18:14,100,Sabrina Carpenter,Thumbs,1207
624,02/15/2017 18:44,1,Ed Sheeran,Shape of You,30141
625,02/15/2017 18:44,2,ZAYN & Taylor Swift,I Don’t Wanna Live Forever (Fifty Shades Darker),21097
626,02/15/2017 18:44,3,Bruno Mars,That’s What I Like,13864
627,02/15/2017 18:44,4,Katy Perry,Chained to the Rhythm (feat. Skip Marley),13672
628,02/15/2017 18:44,5,Lady Gaga,Million Reasons,10490
629,02/15/2017 18:44,10,Keith Urban,The Fighter (feat. Carrie Underwood),6420
630,02/15/2017 18:44,15,Shawn Mendes,Mercy,5331
631,02/15/2017 18:44,20,Machine Gun Kelly & Camila Cabello,Bad Things,5099
632,02/15/2017 18:44,30,Brett Young,In Case You Didn't Know,3381
633,02/15/2017 18:44,40,Bebe Rexha,I Got You,3050
634,02/15/2017 18:44,50,Keith Urban,Blue Ain't Your Color,2517
635,02/15/2017 18:44,60,Ed Sheeran,Thinking Out Loud,2105
636,02/15/2017 18:44,70,Ariana Grande,Side To Side (feat. Nicki Minaj),1637
637,02/15/2017 18:44,80,D.R.A.M.,Broccoli (feat. Lil Yachty),1461
638,02/15/2017 18:44,90,Andy Grammer,Fresh Eyes,1321
639,02/15/2017 18:44,100,KYLE,iSpy (feat. Lil Yachty),1207
640,02/15/2017 19:14,1,Ed Sheeran,Shape of You,30145
641,02/15/2017 19:14,2,ZAYN & Taylor Swift,I Don’t Wanna Live Forever (Fifty Shades Darker),21100
642,02/15/2017 19:14,3,Bruno Mars,That’s What I Like,13866
643,02/15/2017 19:14,4,Katy Perry,Chained to the Rhythm (feat. Skip Marley),13674
644,02/15/2017 19:14,5,Lady Gaga,Million Reasons,10491
645,02/15/2017 19:14,10,Keith Urban,The Fighter (feat. Carrie Underwood),6421
646,02/15/2017 19:14,15,Shawn Mendes,Mercy,5332
647,02/15/2017 19:14,20,Machine Gun Kelly & Camila Cabello,Bad Things,5100
648,02/15/2017 19:14,30,Brett Young,In Case You Didn't Know,3382
649,02/15/2017 19:14,40,Bebe Rexha,I Got You,3051
650,02/15/2017 19:14,50,Keith Urban,Blue Ain't Your Color,2517
651,02/15/2017 19:14,60,Ed Sheeran,Thinking Out Loud,2105
652,02/15/2017 19:14,70,Ariana Grande,Side To Side (feat. Nicki Minaj),1638
653,02/15/2017 19:14,80,D.R.A.M.,Broccoli (feat. Lil Yachty),1461
654,02/15/2017 19:14,90,Andy Grammer,Fresh Eyes,1321
655,02/15/2017 19:14,100,KYLE,iSpy (feat. Lil Yachty),1207
656,02/15/2017 19:44,1,Ed Sheeran,Shape of You,30150
657,02/15/2017 19:44,2,ZAYN & Taylor Swift,I Don’t Wanna Live Forever (Fifty Shades Darker),21104
658,02/15/2017 19:44,3,Bruno Mars,That’s What I Like,13868
659,02/15/2017 19:44,4,Katy Perry,Chained to the Rhythm (feat. Skip Marley),13676
660,02/15/2017 19:44,5,Lady Gaga,Million Reasons,10493
661,02/15/2017 19:44,10,Keith Urban,The Fighter (feat. Carrie Underwood),6422
662,02/15/2017 19:44,15,Shawn Mendes,Mercy,5333
663,02/15/2017 19:44,20,Machine Gun Kelly & Camila Cabello,Bad Things,5101
664,02/15/2017 19:44,30,Brett Young,In Case You Didn't Know,3382
665,02/15/2017 19:44,40,Bebe Rexha,I Got You,3051
666,02/15/2017 19:44,50,Keith Urban,Blue Ain't Your Color,2517
667,02/15/2017 19:44,60,Ed Sheeran,Thinking Out Loud,2105
668,02/15/2017 19:44,70,Ariana Grande,Side To Side (feat. Nicki Minaj),1638
669,02/15/2017 19:44,80,D.R.A.M.,Broccoli (feat. Lil Yachty),1461
670,02/15/2017 19:44,90,Andy Grammer,Fresh Eyes,1321
671,02/15/2017 19:44,100,KYLE,iSpy (feat. Lil Yachty),1207
672,02/15/2017 20:14,1,Ed Sheeran,Shape of You,30155
673,02/15/2017 20:14,2,ZAYN & Taylor Swift,I Don’t Wanna Live Forever (Fifty Shades Darker),21107
674,02/15/2017 20:14,3,Bruno Mars,That’s What I Like,13870
675,02/15/2017 20:14,4,Katy Perry,Chained to the Rhythm (feat. Skip Marley),13679
676,02/15/2017 20:14,5,Lady Gaga,Million Reasons,10495
677,02/15/2017 20:14,10,Keith Urban,The Fighter (feat. Carrie Underwood),6423
678,02/15/2017 20:14,15,Shawn Mendes,Mercy,5334
679,02/15/2017 20:14,20,Machine Gun Kelly & Camila Cabello,Bad Things,5102
680,02/15/2017 20:14,30,Brett Young,In Case You Didn't Know,3383
681,02/15/2017 20:14,40,Bebe Rexha,I Got You,3052
682,02/15/2017 20:14,50,Keith Urban,Blue Ain't Your Color,2518
683,02/15/2017 20:14,60,Ed Sheeran,Thinking Out Loud,2106
684,02/15/2017 20:14,70,Ariana Grande,Side To Side (feat. Nicki Minaj),1638
685,02/15/2017 20:14,80,D.R.A.M.,Broccoli (feat. Lil Yachty),1461
686,02/15/2017 20:14,90,Andy Grammer,Fresh Eyes,1321
687,02/15/2017 20:14,100,KYLE,iSpy (feat. Lil Yachty),1207
688,02/15/2017 20:44,1,Ed Sheeran,Shape of You,30160
689,02/15/2017 20:44,2,ZAYN & Taylor Swift,I Don’t Wanna Live Forever (Fifty Shades Darker),21110
690,02/15/2017 20:44,3,Bruno Mars,That’s What I Like,13872
691,02/15/2017 20:44,4,Katy Perry,Chained to the Rhythm (feat. Skip Marley),13681
692,02/15/2017 20:44,5,Lady Gaga,Million Reasons,10496
693,02/15/2017 20:44,10,Keith Urban,The Fighter (feat. Carrie Underwood),6424
694,02/15/2017 20:44,15,Shawn Mendes,Mercy,5335
695,02/15/2017 20:44,20,Machine Gun Kelly & Camila Cabello,Bad Things,5103
696,02/15/2017 20:44,30,Brett Young,In Case You Didn't Know,3383
697,02/15/2017 20:44,40,Bebe Rexha,I Got You,3052
698,02/15/2017 20:44,50,Keith Urban,Blue Ain't Your Color,2518
699,02/15/2017 20:44,60,Ed Sheeran,Thinking Out Loud,2106
700,02/15/2017 20:44,70,Ariana Grande,Side To Side (feat. Nicki Minaj),1638
701,02/15/2017 20:44,80,D.R.A.M.,Broccoli (feat. Lil Yachty),1462
702,02/15/2017 20:44,90,Andy Grammer,Fresh Eyes,1322
703,02/15/2017 20:44,100,KYLE,iSpy (feat. Lil Yachty),1208
704,02/15/2017 21:14,1,Ed Sheeran,Shape of You,29623
705,02/15/2017 21:14,2,ZAYN & Taylor Swift,I Don’t Wanna Live Forever (Fifty Shades Darker),21057
706,02/15/2017 21:14,3,Bruno Mars,That’s What I Like,13568
707,02/15/2017 21:14,4,Katy Perry,Chained to the Rhythm (feat. Skip Marley),13228
708,02/15/2017 21:14,5,Lady Gaga,Million Reasons,10479
709,02/15/2017 21:14,10,James Arthur,Say You Won't Let Go,6346
710,02/15/2017 21:14,15,Shawn Mendes,Mercy,5352
711,02/15/2017 21:14,20,Aminé,Caroline,4567
712,02/15/2017 21:14,30,Brett Young,In Case You Didn't Know,3338
713,02/15/2017 21:14,40,Hey Violet,Guys My Age,2980
714,02/15/2017 21:14,50,Noah Cyrus,Make Me (Cry) [feat. Labrinth],2484
715,02/15/2017 21:14,60,John Legend,Love Me Now,2039
716,02/15/2017 21:14,70,Ayo & Teo,Rolex,1609
717,02/15/2017 21:14,80,Luke Combs,Hurricane,1446
718,02/15/2017 21:14,90,Beyoncé,Love Drought,1269
719,02/15/2017 21:14,100,The Chainsmokers,Don't Let Me Down (feat. Daya),1208
720,02/15/2017 21:45,1,Ed Sheeran,Shape of You,29628
721,02/15/2017 21:45,2,ZAYN & Taylor Swift,I Don’t Wanna Live Forever (Fifty Shades Darker),21060
722,02/15/2017 21:45,3,Bruno Mars,That’s What I Like,13570
723,02/15/2017 21:45,4,Katy Perry,Chained to the Rhythm (feat. Skip Marley),13230
724,02/15/2017 21:45,5,Lady Gaga,Million Reasons,10481
725,02/15/2017 21:45,10,James Arthur,Say You Won't Let Go,6347
